-0.02751572,0.06036584,0.17812519,0.17736583,-0.18651226,-0.10511071,-0.0417382,0.14021623,-0.1367747,-0.0292535,0.12708484,0.00660093,0.04512902,-0.03222097,0.07884092,0.0928736,-0.04907904,0.17972006,0.05906966,-0.06357857
-0.02764649,-0.18575829,0.00407308,0.02829702,0.00635612,0.04334301,0.04228604,0.12995283,-0.10497932,-0.17864117,0.08160431,-0.03282085,-0.12145656,0.11118329,-0.0507497,0.08987305,0.03772157,0.14523916,0.04469451,0.06458248
0.03654899,-0.10970612,0.1930213,0.06229361,0.06572843,-0.14633834,0.08539354,0.0580489,-0.0918601,0.07948651,0.05175351,0.04946145,0.06639297,-0.0710172,-0.13068376,-0.07415888,-0.14676592,-0.03916747,0.08416589,0.00827838
-0.09581238,0.02257299,0.02176654,-0.08232393,-0.1012768,0.12152579,0.01562754,-0.04002573,-0.04417791,0.04481023,-0.16645908,0.02148902,0.05495631,0.13923379,-0.06192276,-0.00126013,0.07736124,0.16292121,-0.1409975,-0.17472826
-0.16435078,0.04668992,0.01121073,0.14965444,-0.05865023,-0.1718932,0.07410401,0.10876955,0.07566701,0.1629694,-0.13749934,-0.10520106,0.04775179,0.12221769,0.23707322,0.01145859,0.02790693,0.07520798,-0.02602569,-0.00259932
0.04090183,0.08191214,0.03196615,0.24150057,-0.01140319,0.01180162,0.0999691,-0.0357659,-0.00550262,0.02414564,-0.27351803,0.01935141,-0.01453956,0.14545757,-0.03966894,0.17289032,0.02518925,-0.06185533,0.09763287,0.01309906
-0.02549208,-0.00780433,-0.03146493,-0.03084184,0.04012682,-0.01294207,0.13276832,0.06707865,-0.06917149,-0.00492184,-0.0326731,0.03032483,0.20565003,0.17071911,0.05107418,-0.01876889,-0.05894294,0.11432765,0.01303679,0.05864628
0.04203941,-0.0324321,0.13410964,0.12136633,-0.05027848,-0.11163632,-0.0922072,-0.00010418,0.01534896,-0.09039699,-0.09383319,0.04338906,-0.01531533,0.04024378,-0.06525524,-0.19576909,0.00676932,-0.004732,-0.0696919,0.04575482
-0.15715139,0.16364781,0.05548314,-0.05854321,-0.05104439,0.04927022,-0.06508255,0.09268725,-0.01881164,0.03208291,0.1420298,-0.11899619,-0.09284442,0.13095525,0.01153459,0.28281264,0.02740986,0.01156876,-0.1070368,-0.07097021
0.07149528,-0.06168434,-0.09554569,0.01355604,0.06379688,-0.03669768,0.10614098,0.00563775,0.00854127,0.18360213,0.06753635,-0.15458351,0.0353632,-0.00924403,0.06383948,-0.08629596,-0.08864457,-0.12231659,-0.01856429,-0.17205094
-0.01685314,-0.00813077,-0.00377175,0.20913894,-0.04106296,0.29575702,-0.16873889,0.02902574,-0.14693524,0.04490618,-0.16958948,0.00604606,-0.11476125,0.19939362,0.09208917,0.16227008,-0.04875473,-0.11955819,-0.14194698,0.04682196
0.00260186,0.20055364,-0.11296313,0.06542369,0.14191667,-0.08256128,0.00531068,-0.08558546,0.17681183,0.01828707,0.04310218,-0.02288181,0.03939967,-0.05258746,-0.24469601,0.01552454,-0.0834079,0.00784677,0.131271,-0.01351244
-0.03260227,0.02835021,-0.00115687,0.00362674,-0.1098303,0.03756826,0.01700548,0.1139668,0.16574637,0.03382479,-0.18189706,-0.08022713,-0.05744244,-0.02342555,-0.03052008,0.16394457,-0.18972356,0.13185196,0.0532359,0.06015977
