-0.05580578,-0.00284531,-0.14762924,0.02589,-0.2018691,0.01997403,0.04258643,-0.12700435,-0.04852188,0.05943076,-0.02764649,-0.18575829,0.00407308,0.02829702,0.00635612,0.04334301,0.04228604,0.12995283,-0.10497932,-0.17864117,0.08160431,-0.03282085,-0.12145656,0.11118329,-0.0507497,0.08987305,0.03772157,0.14523916,0.04469451,0.06458248,-0.06236774,-0.05952364,0.16113237,-0.0348998,0.01641675,-0.16365771,0.05813656,-0.0128906,0.04328586,-0.0245109,-0.10854304,0.16808015,0.01764119,-0.20714396,0.02110893,-0.05828478,0.00181688,0.1494778,-0.04247967,0.16862432
-0.16645908,0.02148902,0.05495631,0.13923379,-0.06192276,-0.00126013,0.07736124,0.16292121,-0.1409975,-0.17472826,-0.04722461,-0.00600882,0.04388786,0.02012222,-0.05832984,0.07647967,0.01407698,-0.03729369,0.01054669,0.12706243,0.04991299,-0.0397025,-0.17899682,-0.02668943,0.01784311,-0.04341922,0.04645132,-0.11214453,-0.03590751,0.05322667,-0.16435078,0.04668992,0.01121073,0.14965444,-0.05865023,-0.1718932,0.07410401,0.10876955,0.07566701,0.1629694,-0.13749934,-0.10520106,0.04775179,0.12221769,0.23707322,0.01145859,0.02790693,0.07520798,-0.02602569,-0.00259932
-0.08231973,0.03319056,0.03439139,0.0379748,0.10889393,0.09948592,0.02086095,-0.03991878,0.0506011,-0.01277635,-0.02549208,-0.00780433,-0.03146493,-0.03084184,0.04012682,-0.01294207,0.13276832,0.06707865,-0.06917149,-0.00492184,-0.0326731,0.03032483,0.20565003,0.17071911,0.05107418,-0.01876889,-0.05894294,0.11432765,0.01303679,0.05864628,0.01033994,0.02645414,0.00547991,0.02212521,0.00910058,-0.01501155,-0.05612966,-0.1799185,-0.04707274,-0.09025883,0.05478412,-0.07352078,0.14758632,0.05058231,0.06926638,0.01348813,-0.10687799,-0.01675921,-0.0462884,-0.12635642
0.1420298,-0.11899619,-0.09284442,0.13095525,0.01153459,0.28281264,0.02740986,0.01156876,-0.1070368,-0.07097021,-0.15131383,-0.11369584,0.12721923,-0.11440585,-0.05261642,0.15781784,0.05786357,0.0578573,-0.14228058,-0.0190392,0.01860234,0.14839945,-0.06794692,-0.05300614,-0.08594944,0.13063556,-0.00863296,-0.2150373,0.00252318,-0.11356194,0.07149528,-0.06168434,-0.09554569,0.01355604,0.06379688,-0.03669768,0.10614098,0.00563775,0.00854127,0.18360213,0.06753635,-0.15458351,0.0353632,-0.00924403,0.06383948,-0.08629596,-0.08864457,-0.12231659,-0.01856429,-0.17205094
-0.16324467,-0.08518169,0.10774003,-0.04400986,0.33279841,0.01037955,-0.07730788,0.06773744,-0.06968173,-0.00753512,0.00260186,0.20055364,-0.11296313,0.06542369,0.14191667,-0.08256128,0.00531068,-0.08558546,0.17681183,0.01828707,0.04310218,-0.02288181,0.03939967,-0.05258746,-0.24469601,0.01552454,-0.0834079,0.00784677,0.131271,-0.01351244,-0.14099955,-0.01627033,0.21098362,0.14625858,0.09141055,0.15121447,-0.04541645,-0.11394032,-0.0705497,-0.03310983,-0.15207923,0.01652794,-0.04878699,0.05869653,-0.09033693,0.0371008,-0.1260143,0.02228894,-0.04130638,-0.10166679
0.0760341,-0.01699161,0.0708616,0.06287565,-0.07635677,0.11876705,0.11639556,0.04379103,0.07643583,0.01720878,-0.06359785,0.02636349,0.05579915,-0.03235057,0.02389299,-0.06685429,0.054218,-0.07349379,0.06163882,-0.02287983,0.08209998,-0.01552266,-0.13083079,0.07775745,-0.11801151,0.02877764,0.04492919,-0.05360685,-0.09209658,-0.0686498,-0.10928699,-0.04889915,-0.09187654,-0.20317042,0.06390056,0.11358884,-0.07856089,-0.10122023,-0.10083766,0.15211596,0.06632699,0.00712163,-0.05844261,0.10146398,-0.02269435,0.06440544,0.02008774,-0.00290348,-0.09923139,0.1983578
0.09809363,-0.07234286,0.23343767,-0.25512265,0.09025091,0.02271345,-0.03512522,0.05274643,0.08748459,0.30680977,-0.06188809,0.07575225,0.10286275,0.00528401,0.02108567,0.1152476,-0.03522939,0.05155604,0.09621755,0.03871574,-0.02251958,0.02494259,-0.19160091,0.07112053,0.15629031,-0.08253795,-0.05681337,-0.07236738,-0.10089986,0.07305138,0.00852097,-0.04279659,-0.05963619,-0.07456018,0.06428882,-0.01931492,-0.01257605,-0.00738574,0.11221505,-0.02529441,-0.03950105,0.03939032,-0.06785362,-0.01657411,-0.05091512,0.04891583,0.12261352,-0.01521813,0.08389694,-0.00664152
0.02531998,0.06534927,-0.01650806,0.05363197,-0.05592527,-0.04316068,-0.1870828,-0.04731817,-0.11951048,-0.02947039,0.07119369,-0.03171803,0.13455805,0.04315729,-0.02902247,0.08047837,0.0349499,-0.06749408,0.11598016,-0.00383826,-0.04977273,-0.0165461,0.02552752,-0.05140308,0.10497772,-0.02970139,0.02075441,-0.00162939,0.08853972,0.17002803,-0.16920243,0.0187102,0.12994255,-0.01773422,0.12669243,-0.06429518,0.05889798,0.04917258,-0.0317791,-0.10803483,-0.02366946,0.10375088,-0.05056729,0.11492499,-0.16583384,-0.06585508,-0.11747283,0.04059811,0.05611619,0.07636833
-0.05969581,0.04175715,-0.23045342,-0.07750472,-0.16207034,0.04276331,0.02360616,-0.01790662,-0.02064521,0.12188659,-0.00391443,0.00788228,-0.0684109,0.0108209,-0.01931596,-0.01818321,-0.04003808,-0.0209644,-0.01037542,0.1330781,-0.05419812,0.09791138,0.02755429,0.14491379,-0.03070058,-0.07267112,0.12788732,-0.27642084,-0.05681663,0.2763304,0.00606342,-0.20634031,0.003064,0.03262947,0.07314593,0.13548788,-0.02153222,0.05364943,0.05743828,-0.00154175,0.00599543,-0.0917658,-0.05242916,-0.1050423,0.03060796,-0.00575898,-0.01778152,0.14818905,0.01315108,-0.00520318
-0.24642108,-0.04745916,0.0563042,-0.05528892,-0.02949274,0.01249513,0.01090746,-0.1119832,0.04729492,0.17786371,0.08000177,-0.0658022,0.01078524,-0.05173067,0.01198424,0.19309021,-0.05326779,0.0922536,-0.10367493,0.02796503,-0.05231148,0.05462743,0.07053327,0.04684595,-0.01000237,-0.10678909,-0.25887193,-0.04488193,-0.14402591,0.09347779,0.03759767,-0.02512714,0.04968613,0.00926714,-0.19643262,-0.0401108,-0.10939109,-0.06783034,-0.19700429,0.03072097,0.00469202,0.02158694,-0.02372932,0.1666002,-0.02229671,-0.13708859,0.08561082,0.07219286,0.07128946,0.0644424
